observation_id,project_code,project_name,indicator_code,indicator_name,source_table_id,source_file,source_variant_title,source_title,passport_title,territory_name,territory_type,territory_raw,territory_indent_spaces,year,period_type,period_code,period_label,month_start,month_end,period_start,period_end,unit,value,value_raw,last_update,row_number_excel,column_number_excel,region_code,is_subject_89,territory_canonical_status,region_name,federal_district,period_end_dt,period_start_dt,annualized_method,is_full_year,territory_scope_norm
14018,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Уральский федеральный округ,федеральный округ,    Уральский федеральный округ,4,2025,накопительно с января,2025-01..2025-12,январь-декабрь,1.0,12.0,2025-01-01,2025-12-31,"промилле (0,1 процента)",3.5,3.5,08.04.2026,71,61,,False,федеральный округ,,,2025-12-31,2025-01-01,december_or_full_cumulative,True,федеральный округ
14021,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Уральский федеральный округ,федеральный округ,    Уральский федеральный округ,4,2026,накопительно с января,2026-01..2026-03,январь-март,1.0,3.0,2026-01-01,2026-03-31,"промилле (0,1 процента)",2.9,2.9,08.04.2026,71,64,,False,федеральный округ,,,2026-03-31,2026-01-01,latest_partial_year,False,федеральный округ
15565,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Хабаровский край,субъект РФ,        Хабаровский край,8,2021,накопительно с января,2021-01..2021-12,январь-декабрь,1.0,12.0,2021-01-01,2021-12-31,"промилле (0,1 процента)",4.2,4.2,08.04.2026,98,13,27,True,mapped_to_89,Хабаровский край,Дальневосточный федеральный округ,2021-12-31,2021-01-01,december_or_full_cumulative,True,субъект РФ
15577,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Хабаровский край,субъект РФ,        Хабаровский край,8,2022,накопительно с января,2022-01..2022-12,январь-декабрь,1.0,12.0,2022-01-01,2022-12-31,"промилле (0,1 процента)",5.0,5.0,08.04.2026,98,25,27,True,mapped_to_89,Хабаровский край,Дальневосточный федеральный округ,2022-12-31,2022-01-01,december_or_full_cumulative,True,субъект РФ
15589,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Хабаровский край,субъект РФ,        Хабаровский край,8,2023,накопительно с января,2023-01..2023-12,январь-декабрь,1.0,12.0,2023-01-01,2023-12-31,"промилле (0,1 процента)",3.6,3.6,08.04.2026,98,37,27,True,mapped_to_89,Хабаровский край,Дальневосточный федеральный округ,2023-12-31,2023-01-01,december_or_full_cumulative,True,субъект РФ
15601,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Хабаровский край,субъект РФ,        Хабаровский край,8,2024,накопительно с января,2024-01..2024-12,январь-декабрь,1.0,12.0,2024-01-01,2024-12-31,"промилле (0,1 процента)",4.1,4.1,08.04.2026,98,49,27,True,mapped_to_89,Хабаровский край,Дальневосточный федеральный округ,2024-12-31,2024-01-01,december_or_full_cumulative,True,субъект РФ
15613,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Хабаровский край,субъект РФ,        Хабаровский край,8,2025,накопительно с января,2025-01..2025-12,январь-декабрь,1.0,12.0,2025-01-01,2025-12-31,"промилле (0,1 процента)",4.5,4.5,08.04.2026,98,61,27,True,mapped_to_89,Хабаровский край,Дальневосточный федеральный округ,2025-12-31,2025-01-01,december_or_full_cumulative,True,субъект РФ
15616,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Хабаровский край,субъект РФ,        Хабаровский край,8,2026,накопительно с января,2026-01..2026-03,январь-март,1.0,3.0,2026-01-01,2026-03-31,"промилле (0,1 процента)",3.9,3.9,08.04.2026,98,64,27,True,mapped_to_89,Хабаровский край,Дальневосточный федеральный округ,2026-03-31,2026-01-01,latest_partial_year,False,субъект РФ
14222,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Ханты-Мансийский автономный округ - Югра (Тюменская область),субъект РФ,            Ханты-Мансийский автономный округ - Югра (Тюменская область),12,2021,накопительно с января,2021-01..2021-12,январь-декабрь,1.0,12.0,2021-01-01,2021-12-31,"промилле (0,1 процента)",3.9,3.9,08.04.2026,75,13,86,True,mapped_to_89,Ханты-Мансийский автономный округ - Югра,Уральский федеральный округ,2021-12-31,2021-01-01,december_or_full_cumulative,True,субъект РФ
14234,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Ханты-Мансийский автономный округ - Югра (Тюменская область),субъект РФ,            Ханты-Мансийский автономный округ - Югра (Тюменская область),12,2022,накопительно с января,2022-01..2022-12,январь-декабрь,1.0,12.0,2022-01-01,2022-12-31,"промилле (0,1 процента)",3.2,3.2,08.04.2026,75,25,86,True,mapped_to_89,Ханты-Мансийский автономный округ - Югра,Уральский федеральный округ,2022-12-31,2022-01-01,december_or_full_cumulative,True,субъект РФ
14246,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Ханты-Мансийский автономный округ - Югра (Тюменская область),субъект РФ,            Ханты-Мансийский автономный округ - Югра (Тюменская область),12,2023,накопительно с января,2023-01..2023-12,январь-декабрь,1.0,12.0,2023-01-01,2023-12-31,"промилле (0,1 процента)",2.9,2.9,08.04.2026,75,37,86,True,mapped_to_89,Ханты-Мансийский автономный округ - Югра,Уральский федеральный округ,2023-12-31,2023-01-01,december_or_full_cumulative,True,субъект РФ
14258,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Ханты-Мансийский автономный округ - Югра (Тюменская область),субъект РФ,            Ханты-Мансийский автономный округ - Югра (Тюменская область),12,2024,накопительно с января,2024-01..2024-12,январь-декабрь,1.0,12.0,2024-01-01,2024-12-31,"промилле (0,1 процента)",3.9,3.9,08.04.2026,75,49,86,True,mapped_to_89,Ханты-Мансийский автономный округ - Югра,Уральский федеральный округ,2024-12-31,2024-01-01,december_or_full_cumulative,True,субъект РФ
14270,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Ханты-Мансийский автономный округ - Югра (Тюменская область),субъект РФ,            Ханты-Мансийский автономный округ - Югра (Тюменская область),12,2025,накопительно с января,2025-01..2025-12,январь-декабрь,1.0,12.0,2025-01-01,2025-12-31,"промилле (0,1 процента)",2.8,2.8,08.04.2026,75,61,86,True,mapped_to_89,Ханты-Мансийский автономный округ - Югра,Уральский федеральный округ,2025-12-31,2025-01-01,december_or_full_cumulative,True,субъект РФ
14273,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Ханты-Мансийский автономный округ - Югра (Тюменская область),субъект РФ,            Ханты-Мансийский автономный округ - Югра (Тюменская область),12,2026,накопительно с января,2026-01..2026-03,январь-март,1.0,3.0,2026-01-01,2026-03-31,"промилле (0,1 процента)",1.4,1.4,08.04.2026,75,64,86,True,mapped_to_89,Ханты-Мансийский автономный округ - Югра,Уральский федеральный округ,2026-03-31,2026-01-01,latest_partial_year,False,субъект РФ
9938,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Центральный федеральный округ,федеральный округ,    Центральный федеральный округ,4,2021,накопительно с января,2021-01..2021-12,январь-декабрь,1.0,12.0,2021-01-01,2021-12-31,"промилле (0,1 процента)",4.0,4.0,08.04.2026,7,13,,False,федеральный округ,,,2021-12-31,2021-01-01,december_or_full_cumulative,True,федеральный округ
9950,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Центральный федеральный округ,федеральный округ,    Центральный федеральный округ,4,2022,накопительно с января,2022-01..2022-12,январь-декабрь,1.0,12.0,2022-01-01,2022-12-31,"промилле (0,1 процента)",4.0,4.0,08.04.2026,7,25,,False,федеральный округ,,,2022-12-31,2022-01-01,december_or_full_cumulative,True,федеральный округ
9962,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Центральный федеральный округ,федеральный округ,    Центральный федеральный округ,4,2023,накопительно с января,2023-01..2023-12,январь-декабрь,1.0,12.0,2023-01-01,2023-12-31,"промилле (0,1 процента)",3.9,3.9,08.04.2026,7,37,,False,федеральный округ,,,2023-12-31,2023-01-01,december_or_full_cumulative,True,федеральный округ
9974,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Центральный федеральный округ,федеральный округ,    Центральный федеральный округ,4,2024,накопительно с января,2024-01..2024-12,январь-декабрь,1.0,12.0,2024-01-01,2024-12-31,"промилле (0,1 процента)",3.5,3.5,08.04.2026,7,49,,False,федеральный округ,,,2024-12-31,2024-01-01,december_or_full_cumulative,True,федеральный округ
9986,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Центральный федеральный округ,федеральный округ,    Центральный федеральный округ,4,2025,накопительно с января,2025-01..2025-12,январь-декабрь,1.0,12.0,2025-01-01,2025-12-31,"промилле (0,1 процента)",3.4,3.4,08.04.2026,7,61,,False,федеральный округ,,,2025-12-31,2025-01-01,december_or_full_cumulative,True,федеральный округ
9989,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Центральный федеральный округ,федеральный округ,    Центральный федеральный округ,4,2026,накопительно с января,2026-01..2026-03,январь-март,1.0,3.0,2026-01-01,2026-03-31,"промилле (0,1 процента)",3.4,3.4,08.04.2026,7,64,,False,федеральный округ,,,2026-03-31,2026-01-01,latest_partial_year,False,федеральный округ
14411,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Челябинская область,субъект РФ,        Челябинская область,8,2021,накопительно с января,2021-01..2021-12,январь-декабрь,1.0,12.0,2021-01-01,2021-12-31,"промилле (0,1 процента)",4.3,4.3,08.04.2026,78,13,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2021-12-31,2021-01-01,december_or_full_cumulative,True,субъект РФ
14423,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Челябинская область,субъект РФ,        Челябинская область,8,2022,накопительно с января,2022-01..2022-12,январь-декабрь,1.0,12.0,2022-01-01,2022-12-31,"промилле (0,1 процента)",4.3,4.3,08.04.2026,78,25,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2022-12-31,2022-01-01,december_or_full_cumulative,True,субъект РФ
14435,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Челябинская область,субъект РФ,        Челябинская область,8,2023,накопительно с января,2023-01..2023-12,январь-декабрь,1.0,12.0,2023-01-01,2023-12-31,"промилле (0,1 процента)",4.4,4.4,08.04.2026,78,37,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2023-12-31,2023-01-01,december_or_full_cumulative,True,субъект РФ
14447,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Челябинская область,субъект РФ,        Челябинская область,8,2024,накопительно с января,2024-01..2024-12,январь-декабрь,1.0,12.0,2024-01-01,2024-12-31,"промилле (0,1 процента)",3.1,3.1,08.04.2026,78,49,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2024-12-31,2024-01-01,december_or_full_cumulative,True,субъект РФ
14459,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Челябинская область,субъект РФ,        Челябинская область,8,2025,накопительно с января,2025-01..2025-12,январь-декабрь,1.0,12.0,2025-01-01,2025-12-31,"промилле (0,1 процента)",3.6,3.6,08.04.2026,78,61,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2025-12-31,2025-01-01,december_or_full_cumulative,True,субъект РФ
14462,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Челябинская область,субъект РФ,        Челябинская область,8,2026,накопительно с января,2026-01..2026-03,январь-март,1.0,3.0,2026-01-01,2026-03-31,"промилле (0,1 процента)",3.2,3.2,08.04.2026,78,64,74,True,mapped_to_89,Челябинская область,Уральский федеральный округ,2026-03-31,2026-01-01,latest_partial_year,False,субъект РФ
12899,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чеченская Республика,субъект РФ,        Чеченская Республика,8,2021,накопительно с января,2021-01..2021-12,январь-декабрь,1.0,12.0,2021-01-01,2021-12-31,"промилле (0,1 процента)",6.3,6.3,08.04.2026,54,13,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2021-12-31,2021-01-01,december_or_full_cumulative,True,субъект РФ
12911,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чеченская Республика,субъект РФ,        Чеченская Республика,8,2022,накопительно с января,2022-01..2022-12,январь-декабрь,1.0,12.0,2022-01-01,2022-12-31,"промилле (0,1 процента)",6.1,6.1,08.04.2026,54,25,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2022-12-31,2022-01-01,december_or_full_cumulative,True,субъект РФ
12923,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чеченская Республика,субъект РФ,        Чеченская Республика,8,2023,накопительно с января,2023-01..2023-12,январь-декабрь,1.0,12.0,2023-01-01,2023-12-31,"промилле (0,1 процента)",5.1,5.1,08.04.2026,54,37,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2023-12-31,2023-01-01,december_or_full_cumulative,True,субъект РФ
12935,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чеченская Республика,субъект РФ,        Чеченская Республика,8,2024,накопительно с января,2024-01..2024-12,январь-декабрь,1.0,12.0,2024-01-01,2024-12-31,"промилле (0,1 процента)",4.7,4.7,08.04.2026,54,49,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2024-12-31,2024-01-01,december_or_full_cumulative,True,субъект РФ
12947,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чеченская Республика,субъект РФ,        Чеченская Республика,8,2025,накопительно с января,2025-01..2025-12,январь-декабрь,1.0,12.0,2025-01-01,2025-12-31,"промилле (0,1 процента)",4.0,4.0,08.04.2026,54,61,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2025-12-31,2025-01-01,december_or_full_cumulative,True,субъект РФ
12950,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чеченская Республика,субъект РФ,        Чеченская Республика,8,2026,накопительно с января,2026-01..2026-03,январь-март,1.0,3.0,2026-01-01,2026-03-31,"промилле (0,1 процента)",5.1,5.1,08.04.2026,54,64,20,True,mapped_to_89,Чеченская Республика,Северо-Кавказский федеральный округ,2026-03-31,2026-01-01,latest_partial_year,False,субъект РФ
13403,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чувашская Республика - Чувашия,субъект РФ,        Чувашская Республика - Чувашия,8,2021,накопительно с января,2021-01..2021-12,январь-декабрь,1.0,12.0,2021-01-01,2021-12-31,"промилле (0,1 процента)",2.6,2.6,08.04.2026,62,13,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2021-12-31,2021-01-01,december_or_full_cumulative,True,субъект РФ
13415,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чувашская Республика - Чувашия,субъект РФ,        Чувашская Республика - Чувашия,8,2022,накопительно с января,2022-01..2022-12,январь-декабрь,1.0,12.0,2022-01-01,2022-12-31,"промилле (0,1 процента)",3.1,3.1,08.04.2026,62,25,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2022-12-31,2022-01-01,december_or_full_cumulative,True,субъект РФ
13427,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чувашская Республика - Чувашия,субъект РФ,        Чувашская Республика - Чувашия,8,2023,накопительно с января,2023-01..2023-12,январь-декабрь,1.0,12.0,2023-01-01,2023-12-31,"промилле (0,1 процента)",2.0,2.0,08.04.2026,62,37,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2023-12-31,2023-01-01,december_or_full_cumulative,True,субъект РФ
13439,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чувашская Республика - Чувашия,субъект РФ,        Чувашская Республика - Чувашия,8,2024,накопительно с января,2024-01..2024-12,январь-декабрь,1.0,12.0,2024-01-01,2024-12-31,"промилле (0,1 процента)",2.8,2.8,08.04.2026,62,49,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2024-12-31,2024-01-01,december_or_full_cumulative,True,субъект РФ
13451,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чувашская Республика - Чувашия,субъект РФ,        Чувашская Республика - Чувашия,8,2025,накопительно с января,2025-01..2025-12,январь-декабрь,1.0,12.0,2025-01-01,2025-12-31,"промилле (0,1 процента)",2.1,2.1,08.04.2026,62,61,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2025-12-31,2025-01-01,december_or_full_cumulative,True,субъект РФ
13454,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чувашская Республика - Чувашия,субъект РФ,        Чувашская Республика - Чувашия,8,2026,накопительно с января,2026-01..2026-03,январь-март,1.0,3.0,2026-01-01,2026-03-31,"промилле (0,1 процента)",1.0,1.0,08.04.2026,62,64,21,True,mapped_to_89,Чувашская Республика - Чувашия,Приволжский федеральный округ,2026-03-31,2026-01-01,latest_partial_year,False,субъект РФ
15880,Я3,Федеральный проект «Охрана материнства и детства»,2.14.Я3.3,Младенческая смертность,data_32,data (32).xls,Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),"Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные) (промилле (0,1 процента))",Младенческая смертность на 1 тыс. родившихся живыми (оперативные данные),Чукотский автономный округ,субъект РФ,        Чукотский автономный округ,8,2021,накопительно с января,2021-01..2021-12,январь-декабрь,1.0,12.0,2021-01-01,2021-12-31,"промилле (0,1 процента)",15.4,15.4,08.04.2026,103,13,87,True,mapped_to_89,Чукотский автономный округ,Дальневосточный федеральный округ,2021-12-31,2021-01-01,december_or_full_cumulative,True,субъект РФ
